COD_CLIENTE,FAMILIA_PRODUTO,LINHA_PRODUTO,INSTANTE,PRECO_VENDA,DEMANDA
CLIENTE422,MuitoBomPleno,V7,8,"526,0671935","10,21613654"
CLIENTE422,MuitoBomPleno,V7,9,"526,0671935","11,99457937"
CLIENTE422,MuitoBomPleno,V7,10,"526,0671935","9,565220044"
CLIENTE422,MuitoBomPleno,V7,11,"526,0671935","13,0155921"
CLIENTE422,MuitoBomPleno,V7,12,"522,210954","11,2835842"
CLIENTE422,MuitoBomPleno,V8,5,"526,0671935","8,785678468"
CLIENTE422,MuitoBomPleno,V8,6,"526,0671935","9,923226636"
CLIENTE422,MuitoBomPleno,V8,7,"526,0671935","8,177258391"
CLIENTE422,MuitoBomPleno,V8,8,"526,0671935","10,21613654"
CLIENTE422,MuitoBomPleno,V8,9,"526,0671935","11,99457937"
CLIENTE422,MuitoBomPleno,V8,10,"526,0671935","9,565220044"
CLIENTE422,MuitoBomPleno,V8,11,"526,0671935","13,0155921"
CLIENTE422,MuitoBomPleno,V8,12,"522,210954","11,2835842"
CLIENTE422,MuitoBomPleno,V16,5,"526,0671935","17,57135694"
CLIENTE422,MuitoBomPleno,V16,6,"526,0671935","19,84645327"
CLIENTE422,MuitoBomPleno,V16,7,"526,0671935","16,35451678"
CLIENTE422,MuitoBomPleno,V16,8,"526,0671935","20,43227308"
CLIENTE422,MuitoBomPleno,V16,9,"526,0671935","23,98915875"
CLIENTE422,MuitoBomPleno,V16,10,"526,0671935","19,13044009"
CLIENTE422,MuitoBomPleno,V16,11,"526,0671935","26,0311842"
CLIENTE422,MuitoBomPleno,V16,12,"522,210954","22,56716839"
CLIENTE41,MuitoBomPleno,V7,5,"526,0671935","248,3157458"
CLIENTE41,MuitoBomPleno,V7,6,"526,0671935","280,4670615"
CLIENTE41,MuitoBomPleno,V7,7,"526,0671935","231,1195457"
CLIENTE41,MuitoBomPleno,V7,8,"526,0671935","288,745778"
CLIENTE41,MuitoBomPleno,V7,9,"526,0671935","339,0111457"
CLIENTE41,MuitoBomPleno,V7,10,"526,0671935","270,348472"
CLIENTE41,MuitoBomPleno,V7,11,"526,0671935","367,868739"
CLIENTE41,MuitoBomPleno,V7,12,"522,210954","318,9157941"
CLIENTE41,MuitoBomPleno,V8,5,"526,0671935","248,3157458"
CLIENTE41,MuitoBomPleno,V8,6,"526,0671935","280,4670615"
CLIENTE41,MuitoBomPleno,V8,7,"526,0671935","231,1195457"
CLIENTE41,MuitoBomPleno,V8,8,"526,0671935","288,745778"
CLIENTE41,MuitoBomPleno,V8,9,"526,0671935","339,0111457"
CLIENTE41,MuitoBomPleno,V8,10,"526,0671935","270,348472"
CLIENTE41,MuitoBomPleno,V8,11,"526,0671935","367,868739"
CLIENTE41,MuitoBomPleno,V8,12,"522,210954","318,9157941"
CLIENTE41,MuitoBomPleno,V12,5,"526,0671935","421,7125665"
CLIENTE41,MuitoBomPleno,V12,6,"526,0671935","476,3148785"
CLIENTE41,MuitoBomPleno,V12,7,"526,0671935","392,5084028"
CLIENTE41,MuitoBomPleno,V12,8,"526,0671935","490,374554"
CLIENTE41,MuitoBomPleno,V12,9,"526,0671935","575,7398099"
CLIENTE41,MuitoBomPleno,V12,10,"526,0671935","459,1305621"
CLIENTE41,MuitoBomPleno,V12,11,"526,0671935","624,7484207"
CLIENTE41,MuitoBomPleno,V12,12,"522,210954","541,6120414"
CLIENTE683,MuitoBomPleno,V16,5,"526,0671935","843,4251329"
CLIENTE683,MuitoBomPleno,V16,6,"526,0671935","952,629757"
CLIENTE683,MuitoBomPleno,V16,7,"526,0671935","785,0168056"
CLIENTE683,MuitoBomPleno,V16,8,"526,0671935","980,749108"
CLIENTE683,MuitoBomPleno,V16,9,"526,0671935","1151,47962"
CLIENTE683,MuitoBomPleno,V16,10,"526,0671935","918,2611242"
CLIENTE683,MuitoBomPleno,V16,11,"526,0671935","1249,496841"
CLIENTE683,MuitoBomPleno,V16,12,"526,0671935","1083,224083"
CLIENTE42,MuitoBomPleno,V8,5,"526,0671935","46,29989576"
CLIENTE42,MuitoBomPleno,V8,6,"526,0671935","52,29469307"
CLIENTE42,MuitoBomPleno,V8,7,"526,0671935","43,09356557"
CLIENTE42,MuitoBomPleno,V8,8,"526,0671935","53,83830727"
CLIENTE42,MuitoBomPleno,V8,9,"526,0671935","63,21057352"
CLIENTE42,MuitoBomPleno,V8,10,"526,0671935","50,40802399"
CLIENTE42,MuitoBomPleno,V8,11,"526,0671935","68,59123739"
CLIENTE42,MuitoBomPleno,V8,12,"522,210954","59,4636799"
CLIENTE42,MuitoBomPleno,V16,5,"526,0671935","175,7135694"
CLIENTE42,MuitoBomPleno,V16,6,"526,0671935","198,4645327"
CLIENTE42,MuitoBomPleno,V16,7,"526,0671935","163,5451678"
CLIENTE42,MuitoBomPleno,V16,8,"526,0671935","204,3227308"
CLIENTE42,MuitoBomPleno,V16,9,"526,0671935","239,8915875"
CLIENTE42,MuitoBomPleno,V16,10,"526,0671935","191,3044009"
CLIENTE42,MuitoBomPleno,V16,11,"526,0671935","260,311842"
CLIENTE42,MuitoBomPleno,V16,12,"522,210954","225,6716839"
CLIENTE42,MuitoBomPleno,V13,5,"526,0671935","937,8351054"
CLIENTE42,MuitoBomPleno,V13,6,"526,0671935","1059,263702"
CLIENTE42,MuitoBomPleno,V13,7,"526,0671935","872,8887602"
CLIENTE42,MuitoBomPleno,V13,8,"526,0671935","1090,530632"
CLIENTE42,MuitoBomPleno,V13,9,"526,0671935","1280,372102"
CLIENTE42,MuitoBomPleno,V13,10,"526,0671935","1021,047968"
CLIENTE42,MuitoBomPleno,V13,11,"526,0671935","1389,361019"
CLIENTE42,MuitoBomPleno,V13,12,"522,210954","1204,476286"
CLIENTE258,MuitoBomPleno,V8,2,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,3,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,4,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,5,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,6,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,7,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,8,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,9,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,10,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,11,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,12,"522,210954",250
CLIENTE258,MuitoBomPleno,V8,14,"526,0671935",250
CLIENTE258,MuitoBomPleno,V8,15,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,2,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,3,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,4,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,5,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,6,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,7,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,8,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,9,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,10,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,11,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,12,"522,210954",250
CLIENTE258,MuitoBomPleno,V16,14,"526,0671935",250
CLIENTE258,MuitoBomPleno,V16,15,"526,0671935",250
CLIENTE43,ArtificialSigma,V13,5,"526,0671935","2862,068518"
CLIENTE43,ArtificialSigma,V13,6,"526,0671935","3522,328736"
CLIENTE43,ArtificialSigma,V13,7,"526,0671935","2799,132376"
CLIENTE43,ArtificialSigma,V13,8,"526,0671935","3637,826405"
CLIENTE43,ArtificialSigma,V13,9,"526,0671935","3983,949002"
CLIENTE43,ArtificialSigma,V13,10,"526,0671935","3295,903228"
CLIENTE43,ArtificialSigma,V13,11,"526,0671935","4372,662303"
CLIENTE43,ArtificialSigma,V13,12,"522,210954","3852,38781"
CLIENTE210,MuitoBomPleno,V7,5,"526,0671935","500,4322455"
CLIENTE210,MuitoBomPleno,V7,6,"526,0671935","565,2269892"
CLIENTE210,MuitoBomPleno,V7,7,"526,0671935","465,776638"
CLIENTE210,MuitoBomPleno,V7,8,"526,0671935","581,9111374"
CLIENTE210,MuitoBomPleno,V7,9,"526,0671935","683,2112411"
CLIENTE210,MuitoBomPleno,V7,10,"526,0671935","544,8349337"
CLIENTE210,MuitoBomPleno,V7,11,"526,0671935","741,3681259"
CLIENTE210,MuitoBomPleno,V7,12,"522,210954","642,7129558"
CLIENTE210,MuitoBomPleno,V8,5,"526,0671935","500,4322455"
CLIENTE210,MuitoBomPleno,V8,6,"526,0671935","565,2269892"
CLIENTE210,MuitoBomPleno,V8,7,"526,0671935","465,776638"
CLIENTE210,MuitoBomPleno,V8,8,"526,0671935","581,9111374"
CLIENTE210,MuitoBomPleno,V8,9,"526,0671935","683,2112411"
CLIENTE210,MuitoBomPleno,V8,10,"526,0671935","544,8349337"
CLIENTE210,MuitoBomPleno,V8,11,"526,0671935","741,3681259"
CLIENTE210,MuitoBomPleno,V8,12,"522,210954","642,7129558"
CLIENTE210,MuitoBomPleno,V16,5,"526,0671935","917,1182201"
CLIENTE210,MuitoBomPleno,V16,6,"526,0671935","1035,864445"
CLIENTE210,MuitoBomPleno,V16,7,"526,0671935","853,6065471"
CLIENTE210,MuitoBomPleno,V16,8,"526,0671935","1066,440685"
CLIENTE210,MuitoBomPleno,V16,9,"526,0671935","1252,088535"
CLIENTE210,MuitoBomPleno,V16,10,"526,0671935","998,4929011"
CLIENTE210,MuitoBomPleno,V16,11,"526,0671935","1358,669874"
CLIENTE210,MuitoBomPleno,V16,12,"522,210954","1177,869267"
CLIENTE210,MuitoBomPleno,V13,5,"526,0671935","825,5672935"
CLIENTE210,MuitoBomPleno,V13,6,"526,0671935","932,4597282"
CLIENTE210,MuitoBomPleno,V13,7,"526,0671935","768,3956456"
CLIENTE210,MuitoBomPleno,V13,8,"526,0671935","959,9837081"
CLIENTE210,MuitoBomPleno,V13,9,"526,0671935","1127,099343"
CLIENTE210,MuitoBomPleno,V13,10,"526,0671935","898,8187824"
CLIENTE210,MuitoBomPleno,V13,11,"526,0671935","1223,041246"
CLIENTE210,MuitoBomPleno,V13,12,"522,210954","1060,288981"
CLIENTE44,NaturalClaro,V1,3,"526,0671935",968
CLIENTE44,NaturalClaro,V1,15,"526,0671935",968
CLIENTE44,MuitoBomPleno,V3,5,"526,0671935","4502,534641"
CLIENTE44,MuitoBomPleno,V3,6,"526,0671935","5541,23951"
CLIENTE44,MuitoBomPleno,V3,7,"526,0671935","4403,525076"
CLIENTE44,MuitoBomPleno,V3,8,"526,0671935","5722,937555"
CLIENTE44,MuitoBomPleno,V3,9,"526,0671935","6267,448972"
CLIENTE44,MuitoBomPleno,V3,10,"526,0671935","5185,032561"
CLIENTE44,MuitoBomPleno,V3,11,"526,0671935","6878,963019"
CLIENTE44,MuitoBomPleno,V3,12,"522,210954","6060,480193"
CLIENTE44,MuitoBomPleno,V7,5,"526,0671935","10555,24663"
CLIENTE44,MuitoBomPleno,V7,6,"526,0671935","11921,91415"
CLIENTE44,MuitoBomPleno,V7,7,"526,0671935","9824,281569"
CLIENTE44,MuitoBomPleno,V7,8,"526,0671935","12273,82053"
CLIENTE44,MuitoBomPleno,V7,9,"526,0671935","14410,46857"
CLIENTE44,MuitoBomPleno,V7,10,"526,0671935","11491,79963"
CLIENTE44,MuitoBomPleno,V7,11,"526,0671935","15637,12866"
CLIENTE44,MuitoBomPleno,V7,12,"522,210954","13556,26824"
CLIENTE44,MuitoBomPleno,V16,5,"526,0671935","3814,983937"
CLIENTE44,MuitoBomPleno,V16,6,"526,0671935","4308,93873"
CLIENTE44,MuitoBomPleno,V16,7,"526,0671935","3550,791157"
CLIENTE44,MuitoBomPleno,V16,8,"526,0671935","4436,12829"
CLIENTE44,MuitoBomPleno,V16,9,"526,0671935","5208,377225"
CLIENTE44,MuitoBomPleno,V16,10,"526,0671935","4153,482392"
CLIENTE44,MuitoBomPleno,V16,11,"526,0671935","5651,729114"
CLIENTE44,MuitoBomPleno,V16,12,"522,210954","4899,643507"
CLIENTE44,ExcelenteSupremo,V3,5,"526,0671935","5799,681959"
CLIENTE44,ExcelenteSupremo,V3,6,"526,0671935","6828,585104"
CLIENTE44,ExcelenteSupremo,V3,7,"526,0671935","5502,717141"
CLIENTE44,ExcelenteSupremo,V3,8,"526,0671935","7049,826612"
CLIENTE44,ExcelenteSupremo,V3,9,"526,0671935","7919,914555"
CLIENTE44,ExcelenteSupremo,V3,10,"526,0671935","6463,659838"
CLIENTE44,ExcelenteSupremo,V3,11,"526,0671935","8603,877372"
CLIENTE44,ExcelenteSupremo,V3,12,"522,210954","7580,54072"
CLIENTE657,InferiorRaso,V1,5,"526,0671935","107,3275694"
CLIENTE657,InferiorRaso,V1,6,"526,0671935","132,0873276"
CLIENTE657,InferiorRaso,V1,7,"526,0671935","104,9674641"
CLIENTE657,InferiorRaso,V1,8,"526,0671935","136,4184902"
CLIENTE657,InferiorRaso,V1,9,"526,0671935","149,3980876"
CLIENTE657,InferiorRaso,V1,10,"526,0671935","123,5963711"
CLIENTE657,InferiorRaso,V1,11,"526,0671935","163,9748364"
CLIENTE657,InferiorRaso,V1,12,"526,0671935","144,4645429"
CLIENTE657,InferiorRaso,V16,5,"526,0671935","1681,465254"
CLIENTE657,InferiorRaso,V16,6,"526,0671935","2069,368133"
CLIENTE657,InferiorRaso,V16,7,"526,0671935","1644,490271"
CLIENTE657,InferiorRaso,V16,8,"526,0671935","2137,223013"
CLIENTE657,InferiorRaso,V16,9,"526,0671935","2340,570039"
CLIENTE657,InferiorRaso,V16,10,"526,0671935","1936,343147"
CLIENTE657,InferiorRaso,V16,11,"526,0671935","2568,939103"
CLIENTE657,InferiorRaso,V16,12,"526,0671935","2263,277838"
CLIENTE657,SuaveTerno,V7,5,"526,0671935","1287,930833"
CLIENTE657,SuaveTerno,V7,6,"526,0671935","1585,047931"
CLIENTE657,SuaveTerno,V7,7,"526,0671935","1259,609569"
CLIENTE657,SuaveTerno,V7,8,"526,0671935","1637,021882"
CLIENTE657,SuaveTerno,V7,9,"526,0671935","1792,777051"
CLIENTE657,SuaveTerno,V7,10,"526,0671935","1483,156453"
CLIENTE657,SuaveTerno,V7,11,"526,0671935","1967,698036"
CLIENTE657,SuaveTerno,V7,12,"526,0671935","1733,574514"
CLIENTE657,MuitoBomPleno,V7,5,"526,0671935","281,141711"
CLIENTE657,MuitoBomPleno,V7,6,"526,0671935","317,5432523"
CLIENTE657,MuitoBomPleno,V7,7,"526,0671935","261,6722685"
CLIENTE657,MuitoBomPleno,V7,8,"526,0671935","326,9163693"
CLIENTE657,MuitoBomPleno,V7,9,"526,0671935","383,8265399"
CLIENTE657,MuitoBomPleno,V7,10,"526,0671935","306,0870414"
CLIENTE657,MuitoBomPleno,V7,11,"526,0671935","416,4989471"
CLIENTE657,MuitoBomPleno,V7,12,"526,0671935","361,0746943"
CLIENTE657,MuitoBomPleno,V8,5,"526,0671935","245,9989971"
CLIENTE657,MuitoBomPleno,V8,6,"526,0671935","277,8503458"
CLIENTE657,MuitoBomPleno,V8,7,"526,0671935","228,963235"
CLIENTE657,MuitoBomPleno,V8,8,"526,0671935","286,0518232"
CLIENTE657,MuitoBomPleno,V8,9,"526,0671935","335,8482225"
CLIENTE657,MuitoBomPleno,V8,10,"526,0671935","267,8261612"
CLIENTE657,MuitoBomPleno,V8,11,"526,0671935","364,4365788"
CLIENTE657,MuitoBomPleno,V8,12,"526,0671935","315,9403575"
CLIENTE657,MuitoBomPleno,V16,5,"526,0671935","3603,090805"
CLIENTE657,MuitoBomPleno,V16,6,"526,0671935","4069,610193"
CLIENTE657,MuitoBomPleno,V16,7,"526,0671935","3353,57191"
CLIENTE657,MuitoBomPleno,V16,8,"526,0671935","4189,735348"
CLIENTE657,MuitoBomPleno,V16,9,"526,0671935","4919,09177"
CLIENTE657,MuitoBomPleno,V16,10,"526,0671935","3922,788264"
CLIENTE657,MuitoBomPleno,V16,11,"526,0671935","5337,818858"
CLIENTE657,MuitoBomPleno,V16,12,"526,0671935","4627,505845"
CLIENTE657,MuitoBomPleno,V13,5,"526,0671935","1556,680051"
CLIENTE657,MuitoBomPleno,V13,6,"526,0671935","1758,235178"
CLIENTE657,MuitoBomPleno,V13,7,"526,0671935","1448,877859"
CLIENTE657,MuitoBomPleno,V13,8,"526,0671935","1810,134073"
CLIENTE657,MuitoBomPleno,V13,9,"526,0671935","2125,245364"
CLIENTE657,MuitoBomPleno,V13,10,"526,0671935","1694,802204"
CLIENTE657,MuitoBomPleno,V13,11,"526,0671935","2306,152296"
CLIENTE657,MuitoBomPleno,V13,12,"526,0671935","1999,268524"
CLIENTE657,ExcelenteSupremo,V16,5,"526,0671935","1265,137699"
CLIENTE657,ExcelenteSupremo,V16,6,"526,0671935","1428,944636"
CLIENTE657,ExcelenteSupremo,V16,7,"526,0671935","1177,525208"
CLIENTE657,ExcelenteSupremo,V16,8,"526,0671935","1471,123662"
CLIENTE657,ExcelenteSupremo,V16,9,"526,0671935","1727,21943"
CLIENTE657,ExcelenteSupremo,V16,10,"526,0671935","1377,391686"
CLIENTE657,ExcelenteSupremo,V16,11,"526,0671935","1874,245262"
CLIENTE657,ExcelenteSupremo,V16,12,"526,0671935","1624,836124"
CLIENTE657,ExcelenteSupremo,V13,5,"526,0671935","1002,657981"
CLIENTE657,ExcelenteSupremo,V13,6,"526,0671935","1132,479685"
CLIENTE657,ExcelenteSupremo,V13,7,"526,0671935","933,2225645"
CLIENTE657,ExcelenteSupremo,V13,8,"526,0671935","1165,907776"
CLIENTE657,ExcelenteSupremo,V13,9,"526,0671935","1368,871031"
CLIENTE657,ExcelenteSupremo,V13,10,"526,0671935","1091,622492"
CLIENTE657,ExcelenteSupremo,V13,11,"526,0671935","1485,393228"
CLIENTE657,ExcelenteSupremo,V13,12,"526,0671935","1287,729319"
CLIENTE45,MuitoBomPleno,V5,1,"526,0671935",102
CLIENTE45,MuitoBomPleno,V5,4,"526,0671935",102
CLIENTE45,MuitoBomPleno,V5,5,"526,0671935","234,9212817"
CLIENTE45,MuitoBomPleno,V5,6,"526,0671935","245,0464712"
CLIENTE45,MuitoBomPleno,V5,7,"526,0671935","213,0558834"
CLIENTE45,MuitoBomPleno,V5,8,"526,0671935","234,9212817"
CLIENTE45,MuitoBomPleno,V5,9,"526,0671935","245,0464712"
CLIENTE45,MuitoBomPleno,V5,10,"526,0671935","213,0558834"
CLIENTE45,MuitoBomPleno,V5,11,"526,0671935","234,9212817"
CLIENTE45,MuitoBomPleno,V5,12,"522,210954","245,0464712"
CLIENTE45,MuitoBomPleno,V5,13,"526,0671935",102
CLIENTE45,MuitoBomIntenso,V9,1,"526,0671935","153,6"
CLIENTE45,MuitoBomIntenso,V9,2,"526,0671935","102,4"
CLIENTE45,MuitoBomIntenso,V9,3,"526,0671935","102,4"
CLIENTE45,MuitoBomIntenso,V9,4,"526,0671935","22,78"
CLIENTE45,MuitoBomIntenso,V9,5,"526,0671935","215,3706554"
CLIENTE45,MuitoBomIntenso,V9,6,"526,0671935","356,4887262"
CLIENTE45,MuitoBomIntenso,V9,7,"526,0671935","270,1139518"
CLIENTE45,MuitoBomIntenso,V9,8,"526,0671935","329,1506554"
CLIENTE45,MuitoBomIntenso,V9,9,"526,0671935","356,4887262"
CLIENTE45,MuitoBomIntenso,V9,10,"526,0671935","270,1139518"
CLIENTE45,MuitoBomIntenso,V9,11,"526,0671935","329,1506554"
CLIENTE45,MuitoBomIntenso,V9,12,"522,210954","356,4887262"
CLIENTE45,MuitoBomIntenso,V9,13,"526,0671935","153,6"
CLIENTE45,MuitoBomIntenso,V9,14,"526,0671935","102,4"
CLIENTE45,MuitoBomIntenso,V9,15,"526,0671935","102,4"
CLIENTE203,SuaveTerno,V7,5,"526,0671935","772,7584999"
CLIENTE203,SuaveTerno,V7,6,"526,0671935","1902,057518"
CLIENTE203,SuaveTerno,V7,7,"526,0671935","755,7657415"
CLIENTE203,SuaveTerno,V7,8,"526,0671935","982,2131294"
CLIENTE203,SuaveTerno,V7,9,"526,0671935","2151,332461"
CLIENTE203,SuaveTerno,V7,10,"526,0671935","889,8938716"
CLIENTE203,SuaveTerno,V7,11,"526,0671935","1180,618822"
CLIENTE203,SuaveTerno,V7,12,"522,210954","2080,289417"
CLIENTE203,SuaveTerno,V8,5,"526,0671935","772,7584999"
CLIENTE203,SuaveTerno,V8,6,"526,0671935","1902,057518"
CLIENTE203,SuaveTerno,V8,7,"526,0671935","755,7657415"
CLIENTE203,SuaveTerno,V8,8,"526,0671935","982,2131294"
CLIENTE203,SuaveTerno,V8,9,"526,0671935","2151,332461"
CLIENTE203,SuaveTerno,V8,10,"526,0671935","889,8938716"
CLIENTE203,SuaveTerno,V8,11,"526,0671935","1180,618822"
CLIENTE203,SuaveTerno,V8,12,"522,210954","2080,289417"
CLIENTE203,SuaveTerno,V16,5,"526,0671935","3262,758111"
CLIENTE203,SuaveTerno,V16,7,"526,0671935","3191,010909"
CLIENTE203,SuaveTerno,V16,8,"526,0671935","4147,122102"
CLIENTE203,SuaveTerno,V16,10,"526,0671935","3757,32968"
CLIENTE203,SuaveTerno,V16,11,"526,0671935","1984,835025"
CLIENTE203,MuitoBomPleno,V13,5,"526,0671935","74,91892518"
CLIENTE203,MuitoBomPleno,V13,6,"526,0671935","84,61924444"
CLIENTE203,MuitoBomPleno,V13,7,"526,0671935","69,73068863"
CLIENTE203,MuitoBomPleno,V13,8,"526,0671935","87,11700206"
CLIENTE203,MuitoBomPleno,V13,9,"526,0671935","102,2824814"
CLIENTE203,MuitoBomPleno,V13,10,"526,0671935","81,56638186"
CLIENTE203,MuitoBomPleno,V13,11,"526,0671935","110,9890573"
CLIENTE203,MuitoBomPleno,V13,12,"522,210954","96,21954677"
CLIENTE203,ExcelenteSupremo,V13,5,"526,0671935","843,4251329"
CLIENTE203,ExcelenteSupremo,V13,6,"526,0671935","952,629757"
CLIENTE203,ExcelenteSupremo,V13,7,"526,0671935","785,0168056"
CLIENTE203,ExcelenteSupremo,V13,8,"526,0671935","980,749108"
CLIENTE203,ExcelenteSupremo,V13,9,"526,0671935","1151,47962"
CLIENTE203,ExcelenteSupremo,V13,10,"526,0671935","918,2611242"
CLIENTE203,ExcelenteSupremo,V13,11,"526,0671935","1249,496841"
CLIENTE203,ExcelenteSupremo,V13,12,"522,210954","1083,224083"
CLIENTE623,MuitoBomPleno,V16,5,"526,0671935","436,6963515"
CLIENTE623,MuitoBomPleno,V16,6,"526,0671935","493,2387274"
CLIENTE623,MuitoBomPleno,V16,7,"526,0671935","406,4545405"
CLIENTE623,MuitoBomPleno,V16,8,"526,0671935","507,7979544"
CLIENTE623,MuitoBomPleno,V16,9,"526,0671935","596,1963062"
CLIENTE623,MuitoBomPleno,V16,10,"526,0671935","475,4438385"
CLIENTE623,MuitoBomPleno,V16,11,"526,0671935","646,9462322"
CLIENTE623,MuitoBomPleno,V16,12,"522,210954","560,8559508"
CLIENTE47,MuitoBomPleno,V7,5,"526,0671935","375,3241842"
CLIENTE47,MuitoBomPleno,V7,6,"526,0671935","423,9202419"
CLIENTE47,MuitoBomPleno,V7,7,"526,0671935","349,3324785"
CLIENTE47,MuitoBomPleno,V7,8,"526,0671935","436,433353"
CLIENTE47,MuitoBomPleno,V7,9,"526,0671935","512,4084308"
CLIENTE47,MuitoBomPleno,V7,10,"526,0671935","408,6262003"
CLIENTE47,MuitoBomPleno,V7,11,"526,0671935","556,0260944"
CLIENTE47,MuitoBomPleno,V7,12,"522,210954","482,0347169"
CLIENTE47,MuitoBomPleno,V8,5,"526,0671935","375,3241842"
CLIENTE47,MuitoBomPleno,V8,6,"526,0671935","423,9202419"
CLIENTE47,MuitoBomPleno,V8,7,"526,0671935","349,3324785"
CLIENTE47,MuitoBomPleno,V8,8,"526,0671935","436,433353"
CLIENTE47,MuitoBomPleno,V8,9,"526,0671935","512,4084308"
CLIENTE47,MuitoBomPleno,V8,10,"526,0671935","408,6262003"
CLIENTE47,MuitoBomPleno,V8,11,"526,0671935","556,0260944"
CLIENTE47,MuitoBomPleno,V8,12,"522,210954","482,0347169"
CLIENTE47,MuitoBomPleno,V16,5,"526,0671935","1310,579328"
CLIENTE47,MuitoBomPleno,V16,6,"526,0671935","1480,269935"
CLIENTE47,MuitoBomPleno,V16,7,"526,0671935","1219,819943"
CLIENTE47,MuitoBomPleno,V16,8,"526,0671935","1523,963961"
CLIENTE47,MuitoBomPleno,V16,9,"526,0671935","1789,25826"
CLIENTE47,MuitoBomPleno,V16,10,"526,0671935","1426,86529"
CLIENTE47,MuitoBomPleno,V16,11,"526,0671935","1941,565015"
CLIENTE47,MuitoBomPleno,V16,12,"522,210954","1683,197518"
CLIENTE47,MuitoBomPleno,V13,5,"526,0671935","866,3231888"
CLIENTE47,MuitoBomPleno,V13,6,"526,0671935","978,4925972"
CLIENTE47,MuitoBomPleno,V13,7,"526,0671935","806,3291402"
CLIENTE47,MuitoBomPleno,V13,8,"526,0671935","1007,375357"
CLIENTE47,MuitoBomPleno,V13,9,"526,0671935","1182,741013"
CLIENTE47,MuitoBomPleno,V13,10,"526,0671935","943,1908942"
CLIENTE47,MuitoBomPleno,V13,11,"526,0671935","1283,419293"
CLIENTE47,MuitoBomPleno,V13,12,"522,210954","1112,632414"
CLIENTE400,MuitoBomPleno,V16,2,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,3,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,4,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,5,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,6,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,7,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,8,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,9,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,10,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,11,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,12,"522,210954",500
CLIENTE400,MuitoBomPleno,V16,14,"526,0671935",500
CLIENTE400,MuitoBomPleno,V16,15,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,2,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,3,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,4,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,5,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,6,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,7,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,8,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,9,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,10,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,11,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,12,"522,210954",500
CLIENTE400,MuitoBomPleno,V13,14,"526,0671935",500
CLIENTE400,MuitoBomPleno,V13,15,"526,0671935",500
CLIENTE193,InferiorRaso,V1,5,"526,0671935","219,4252531"
CLIENTE193,InferiorRaso,V1,6,"526,0671935","270,0452031"
CLIENTE193,InferiorRaso,V1,7,"526,0671935","214,6001488"
CLIENTE193,InferiorRaso,V1,8,"526,0671935","278,9000244"
CLIENTE193,InferiorRaso,V1,9,"526,0671935","305,4360902"
CLIENTE193,InferiorRaso,V1,10,"526,0671935","252,6859142"
CLIENTE193,InferiorRaso,V1,11,"526,0671935","335,2374432"
CLIENTE193,InferiorRaso,V1,12,"522,210954","295,3497321"
CLIENTE193,InferiorRaso,V16,5,"526,0671935","219,4252531"
